frame,view,track_id,x,y,w,h
696,View_001,118,161.8,164.9,30.9,73.4
696,View_001,133,724.1,221.2,20.6,91.5
696,View_001,123,459.3,138.9,22.6,64.3
697,View_001,88,526.4,163.2,25.5,66.7
697,View_001,115,107.1,291.8,44.8,114.4
697,View_001,92,354.2,170.6,29.8,81.6
697,View_001,129,298.5,214.6,34.8,86.5
697,View_001,118,168.4,164.7,30.4,73.7
697,View_001,133,713.6,218.5,21.4,91.9
697,View_001,123,464.1,138.7,23.2,63.9
698,View_001,88,523.7,164.1,25.5,66.5
698,View_001,115,104.9,289.0,43.1,110.2
698,View_001,92,357.2,173.4,29.3,79.4
698,View_001,129,291.2,213.4,35.0,86.6
698,View_001,118,175.6,165.9,30.5,73.2
698,View_001,133,702.0,218.1,22.7,90.4
698,View_001,123,467.5,137.5,23.4,64.1
698,View_001,102,408.3,150.9,20.0,52.9
699,View_001,88,521.5,164.5,25.7,67.1
699,View_001,115,102.7,287.4,42.6,109.3
699,View_001,92,361.4,172.5,30.2,81.4
699,View_001,129,284.3,211.9,34.3,85.6
699,View_001,118,178.6,166.9,30.4,72.7
699,View_001,133,694.9,216.4,24.8,91.2
699,View_001,123,471.4,137.0,23.0,63.8
699,View_001,102,407.1,151.5,18.2,48.9
700,View_001,88,519.7,165.2,26.0,68.3
700,View_001,115,101.0,286.5,42.3,108.9
700,View_001,92,365.6,171.8,31.0,83.1
700,View_001,129,276.9,210.2,33.4,84.8
700,View_001,118,181.8,166.1,30.4,73.1
700,View_001,133,691.7,216.5,26.2,90.3
700,View_001,123,474.2,136.0,22.8,64.0
700,View_001,102,403.2,151.6,19.7,52.8
701,View_001,88,517.6,168.3,26.1,68.5
701,View_001,115,97.6,283.6,42.2,109.1
701,View_001,92,371.6,174.7,30.9,83.4
701,View_001,129,268.7,208.4,33.8,84.2
701,View_001,118,188.6,166.7,30.9,74.2
701,View_001,133,680.2,215.9,26.2,89.2
701,View_001,123,479.8,135.9,23.1,63.7
701,View_001,102,396.8,153.0,21.9,59.4
702,View_001,88,516.0,169.8,26.2,68.7
702,View_001,115,94.9,280.6,41.4,106.2
702,View_001,92,376.5,175.1,31.5,84.8
702,View_001,129,260.0,205.0,33.8,83.9
702,View_001,118,193.8,167.7,31.1,74.1
702,View_001,133,671.1,215.0,27.0,89.9
702,View_001,123,482.7,135.7,23.2,63.4
702,View_001,102,392.2,153.9,23.4,65.4
703,View_001,88,514.2,169.6,26.4,69.2
703,View_001,115,92.0,278.3,41.5,105.6
703,View_001,92,380.5,175.0,32.3,86.3
703,View_001,129,251.8,204.6,33.1,83.1
703,View_001,118,197.8,168.6,31.3,74.4
703,View_001,133,663.9,213.9,28.3,91.6
703,View_001,123,485.8,133.5,23.5,64.6
704,View_001,88,510.9,171.4,26.5,69.5
704,View_001,115,88.4,277.0,42.0,105.7
704,View_001,92,387.0,175.6,31.2,85.4
704,View_001,129,243.0,204.7,32.6,81.3
704,View_001,118,202.1,169.1,30.4,74.2
704,View_001,133,657.2,212.8,28.3,89.9
704,View_001,123,491.2,132.0,23.1,64.3
704,View_001,102,378.4,152.8,24.9,71.4
705,View_001,88,507.8,174.1,26.6,69.8
705,View_001,115,85.5,275.0,42.8,106.7
705,View_001,92,391.6,177.2,30.9,84.5
705,View_001,129,235.5,202.7,32.1,80.9
705,View_001,118,205.4,169.2,29.7,73.7
705,View_001,133,650.4,211.8,28.2,89.4
705,View_001,123,495.2,130.6,22.8,64.4
705,View_001,102,373.9,153.4,24.6,71.7
706,View_001,88,504.5,175.5,26.8,70.0
706,View_001,115,83.1,273.1,42.2,104.8
706,View_001,92,395.0,177.6,30.7,84.2
706,View_001,129,227.2,200.4,31.9,81.1
706,View_001,118,208.5,170.5,28.7,73.2
706,View_001,133,644.7,210.7,28.2,89.2
706,View_001,123,498.3,131.0,22.6,64.4
706,View_001,102,369.4,153.9,24.7,72.6
707,View_001,88,501.2,173.8,27.7,72.2
707,View_001,115,79.4,270.8,41.0,102.4
707,View_001,92,396.2,178.5,30.5,84.4
707,View_001,129,221.2,199.4,32.4,80.8
707,View_001,118,211.7,171.9,26.8,70.0
707,View_001,133,637.8,210.2,28.8,89.3
707,View_001,123,502.2,131.3,21.6,61.0
707,View_001,102,363.9,154.8,25.2,72.0
708,View_001,88,498.1,175.5,27.8,73.1
708,View_001,115,74.9,269.6,40.2,100.7
708,View_001,129,214.1,197.2,32.4,79.8
708,View_001,118,222.1,172.8,20.8,50.8
708,View_001,133,627.8,210.4,30.1,87.9
708,View_001,123,507.5,130.4,21.9,61.6
708,View_001,102,358.7,155.5,25.9,72.5
709,View_001,88,495.8,176.9,28.2,74.4
709,View_001,115,64.6,268.4,42.0,100.1
709,View_001,129,206.7,195.6,31.9,78.9
709,View_001,118,228.8,173.7,19.1,42.8
709,View_001,133,623.1,210.1,31.3,87.5
709,View_001,123,511.4,129.9,21.5,60.8
709,View_001,102,353.3,156.4,25.8,72.8
710,View_001,88,494.1,179.1,28.0,74.2
710,View_001,115,64.3,266.4,42.3,100.7
710,View_001,129,200.6,194.6,32.0,79.1
710,View_001,133,617.9,208.9,31.8,88.1
710,View_001,123,514.7,129.7,22.1,61.9
710,View_001,102,348.3,157.1,25.1,71.9
710,View_001,140,222.6,173.8,35.0,76.1
711,View_001,88,490.2,178.2,28.4,75.4
711,View_001,115,60.1,262.8,41.7,99.5
711,View_001,129,191.4,192.0,31.6,78.8
711,View_001,133,606.4,207.0,32.9,89.8
711,View_001,123,521.1,129.6,21.9,61.1
711,View_001,102,338.7,158.5,25.8,71.3
711,View_001,140,226.3,175.8,35.1,76.4
712,View_001,88,487.9,179.1,28.3,75.5
712,View_001,115,57.2,260.9,41.8,98.9
712,View_001,129,184.2,189.2,31.6,80.1
712,View_001,133,599.8,206.8,33.2,89.3
712,View_001,123,524.5,128.8,22.3,62.4
712,View_001,102,333.6,159.8,26.9,71.2
712,View_001,140,229.4,175.7,35.1,77.1
713,View_001,88,485.4,180.6,28.6,75.8
713,View_001,115,55.6,260.4,42.0,98.4
713,View_001,129,179.2,188.5,31.2,79.2
713,View_001,133,595.7,206.8,33.3,88.8
713,View_001,123,527.8,128.3,22.0,62.0
713,View_001,102,330.9,160.2,28.1,72.8
713,View_001,140,232.1,176.5,35.0,77.7
714,View_001,88,482.3,182.3,29.5,77.5
714,View_001,115,54.7,259.9,42.0,98.0
714,View_001,129,176.1,188.6,31.4,78.6
714,View_001,133,593.0,206.2,33.2,88.2
714,View_001,123,531.3,127.6,21.9,61.9
714,View_001,102,326.9,161.0,28.4,73.1
714,View_001,140,235.3,177.1,34.5,77.6
714,View_001,92,432.8,184.2,31.6,92.8
715,View_001,88,479.9,183.8,29.3,77.1
715,View_001,115,53.2,257.4,40.8,95.9
715,View_001,129,164.6,186.8,30.0,75.3
715,View_001,133,585.7,203.7,32.4,87.6
715,View_001,123,538.4,127.4,22.6,61.9
715,View_001,102,318.8,161.4,29.1,74.4
715,View_001,140,240.9,178.1,34.8,79.0
715,View_001,92,438.1,188.5,32.1,92.6
716,View_001,88,479.7,184.6,28.9,76.6
716,View_001,115,53.1,255.6,39.5,94.0
716,View_001,129,157.7,185.5,29.6,74.0
716,View_001,133,580.2,202.6,31.8,87.0
716,View_001,123,541.0,126.9,23.4,62.2
716,View_001,102,313.6,162.7,29.3,74.5
716,View_001,140,244.4,178.2,34.9,80.2
716,View_001,92,441.1,190.6,32.1,91.7
717,View_001,88,480.9,185.7,28.3,76.0
717,View_001,115,53.4,253.9,39.6,95.2
717,View_001,129,152.3,185.8,29.1,72.2
717,View_001,133,572.1,202.5,32.4,86.3
717,View_001,123,544.0,126.3,23.5,61.9
717,View_001,102,310.1,164.4,29.6,75.2
717,View_001,140,248.1,179.3,34.5,79.7
717,View_001,92,445.1,192.7,32.0,90.7
718,View_001,88,483.3,187.9,28.6,75.9
718,View_001,115,54.2,251.9,39.1,95.3
718,View_001,129,142.5,184.2,29.5,74.4
718,View_001,133,567.5,202.5,33.0,85.6
718,View_001,123,549.2,126.1,23.3,61.1
718,View_001,102,305.5,165.1,29.6,75.6
718,View_001,140,252.2,181.7,34.0,77.9
718,View_001,92,453.5,195.5,32.0,91.5
719,View_001,88,486.6,189.6,28.6,75.3
719,View_001,115,55.5,249.6,39.2,96.4
719,View_001,129,136.4,183.9,29.2,73.8
719,View_001,133,563.4,201.0,33.5,86.8
719,View_001,123,553.1,125.4,23.5,61.6
719,View_001,102,302.3,166.1,29.3,75.2
719,View_001,140,255.6,183.1,34.2,78.3
719,View_001,92,458.3,197.1,31.9,91.6
720,View_001,88,491.8,190.1,28.0,74.7
720,View_001,115,57.4,247.1,38.1,93.8
720,View_001,129,132.1,182.6,29.7,73.8
720,View_001,133,558.8,199.8,33.3,87.0
720,View_001,123,557.5,125.1,24.0,61.6
720,View_001,102,299.1,167.1,29.8,75.2
720,View_001,140,258.7,183.6,34.2,78.9
720,View_001,92,461.7,198.4,32.5,93.4
721,View_001,88,499.6,191.3,28.1,75.1
721,View_001,115,61.0,245.0,37.4,92.1
721,View_001,129,121.9,181.0,29.4,73.2
721,View_001,133,550.8,198.5,33.8,88.2
721,View_001,123,561.5,124.2,23.8,61.4
721,View_001,102,295.2,169.6,30.1,75.5
721,View_001,140,264.7,184.4,33.8,79.2
721,View_001,92,468.6,199.9,31.5,93.1
722,View_001,88,505.6,192.9,28.4,74.2
722,View_001,115,64.0,244.0,36.7,91.3
722,View_001,129,114.6,179.6,29.4,73.7
722,View_001,133,546.3,198.8,33.6,87.4
722,View_001,123,564.0,123.6,23.3,59.9
722,View_001,102,292.1,170.5,30.4,75.0
722,View_001,140,269.8,184.6,33.2,79.1
722,View_001,92,474.9,200.8,30.5,92.8
723,View_001,88,509.3,192.9,29.1,75.3
723,View_001,115,66.5,243.0,35.9,90.4
723,View_001,129,110.3,179.8,29.5,73.2
723,View_001,133,543.0,197.8,33.5,87.6
723,View_001,123,567.1,123.3,23.2,59.7
723,View_001,102,288.1,171.1,30.4,73.1
723,View_001,140,274.6,182.7,34.5,82.7
723,View_001,92,479.9,202.0,29.9,91.9
724,View_001,88,517.5,192.6,28.3,75.1
724,View_001,115,72.9,240.8,35.2,88.7
724,View_001,129,100.7,178.6,28.9,72.5
724,View_001,133,537.0,196.2,32.8,86.7
724,View_001,123,573.4,123.6,23.6,59.0
724,View_001,140,279.5,176.1,37.6,91.0
724,View_001,92,484.8,202.7,31.5,94.7
725,View_001,115,77.3,239.8,35.4,88.7
725,View_001,129,94.9,178.1,28.4,71.5
725,View_001,133,530.0,193.8,33.4,87.5
725,View_001,123,576.6,122.9,24.2,59.4
725,View_001,140,281.2,174.6,38.1,93.5
725,View_001,92,489.1,204.1,32.0,94.9
726,View_001,115,81.0,238.0,35.9,90.1
726,View_001,129,91.4,177.9,28.7,71.0
726,View_001,133,524.1,192.8,34.4,87.8
726,View_001,123,578.9,122.2,24.3,59.0
726,View_001,140,282.9,175.2,37.8,93.1
726,View_001,92,495.3,204.4,32.3,95.4
727,View_001,115,83.5,236.1,35.9,90.5
727,View_001,129,86.6,176.8,29.2,70.7
727,View_001,133,523.7,194.8,34.9,86.3
727,View_001,123,581.8,120.9,24.5,59.6
727,View_001,140,289.9,186.5,34.4,84.3
727,View_001,92,501.4,204.0,32.8,98.3
727,View_001,102,277.6,176.2,29.8,72.9
728,View_001,115,87.3,233.2,36.6,92.1
728,View_001,129,79.1,176.6,28.1,69.0
728,View_001,123,584.2,120.0,24.5,60.0
728,View_001,140,294.9,190.8,33.5,81.7
728,View_001,92,507.4,202.0,34.5,103.1
728,View_001,142,543.2,192.5,24.3,77.0
728,View_001,102,277.0,177.1,30.3,74.7
729,View_001,115,89.8,230.1,35.0,88.9
729,View_001,129,71.6,176.6,27.3,66.4
729,View_001,123,588.5,120.0,24.4,59.9
729,View_001,140,300.5,192.3,33.1,81.5
729,View_001,92,512.3,207.2,34.3,99.0
729,View_001,142,551.0,191.2,24.2,76.5
729,View_001,102,276.0,178.6,31.4,78.1
730,View_001,115,93.4,229.2,34.5,87.0
730,View_001,129,65.4,175.4,27.9,67.7
730,View_001,123,591.7,120.3,24.1,59.4
730,View_001,140,303.6,193.0,32.6,81.6
730,View_001,92,516.8,211.4,33.2,94.7
730,View_001,142,558.1,189.9,24.3,76.1
730,View_001,102,275.7,180.9,31.3,78.5
730,View_001,133,498.4,194.6,34.0,83.3
731,View_001,115,97.2,229.8,34.4,86.2
731,View_001,129,59.6,174.1,28.0,68.3
731,View_001,123,594.0,119.6,23.9,59.1
731,View_001,140,307.0,193.5,32.0,81.2
731,View_001,92,523.1,210.7,33.2,96.4
731,View_001,142,564.1,190.5,24.4,75.4
731,View_001,102,274.8,182.3,31.7,79.8
731,View_001,133,491.5,195.5,33.9,81.7
732,View_001,115,99.7,229.3,34.6,86.8
732,View_001,129,54.9,173.5,27.7,68.3
732,View_001,123,596.5,117.3,23.9,59.9
732,View_001,140,312.3,194.2,32.8,82.2
732,View_001,92,529.6,210.4,32.6,96.9
732,View_001,142,566.9,190.2,25.0,75.8
732,View_001,102,273.9,183.2,32.1,80.9
732,View_001,133,486.6,194.9,34.5,81.2
733,View_001,115,102.6,227.9,34.3,86.4
733,View_001,129,50.8,173.6,27.9,67.5
733,View_001,123,598.5,116.7,23.8,59.7
733,View_001,140,316.6,195.1,33.6,82.9
733,View_001,92,536.5,211.1,33.1,97.3
733,View_001,142,569.5,189.7,25.4,76.2
733,View_001,102,273.3,183.5,32.3,81.1
733,View_001,133,482.5,194.2,35.2,81.6
734,View_001,115,106.6,225.8,33.7,84.8
734,View_001,129,47.9,173.4,28.2,66.4
734,View_001,123,600.4,116.3,24.4,60.0
734,View_001,140,319.1,194.5,34.4,84.5
734,View_001,92,541.3,213.6,33.7,95.5
734,View_001,142,571.8,188.1,25.3,75.2
734,View_001,102,272.9,184.1,32.7,81.3
734,View_001,133,476.3,191.9,34.8,81.5
735,View_001,115,109.1,223.9,33.5,84.4
735,View_001,129,41.6,172.3,28.1,66.4
735,View_001,123,602.0,116.1,25.3,60.2
735,View_001,140,322.1,195.3,34.5,84.3
735,View_001,92,543.3,214.2,34.9,96.4
735,View_001,142,572.2,187.5,25.8,75.7
735,View_001,102,272.4,185.9,32.9,81.5
735,View_001,133,469.8,189.0,34.8,83.1
736,View_001,115,110.6,223.1,33.9,84.7
736,View_001,129,35.1,171.6,28.1,67.0
736,View_001,123,605.9,115.8,25.3,60.0
736,View_001,140,325.8,195.5,35.3,84.9
736,View_001,92,546.1,214.8,35.6,96.8
736,View_001,142,571.2,186.9,26.2,76.0
736,View_001,102,271.4,187.4,33.5,82.2
736,View_001,133,464.0,188.6,33.8,81.9
737,View_001,115,112.6,222.6,34.0,84.3
737,View_001,129,31.0,170.8,28.2,67.3
737,View_001,123,608.3,115.0,25.4,60.5
737,View_001,140,328.5,197.3,36.4,86.6
737,View_001,92,553.5,213.2,36.8,98.6
737,View_001,142,570.7,186.7,23.6,66.2
737,View_001,102,271.3,190.5,33.6,81.7
737,View_001,133,455.5,187.6,35.1,83.2
738,View_001,115,117.6,219.9,33.2,83.3
738,View_001,129,23.7,169.9,27.4,66.0
738,View_001,123,614.9,115.7,23.9,58.4
738,View_001,140,333.0,200.6,35.5,84.1
738,View_001,92,561.9,214.1,37.0,100.9
738,View_001,142,567.4,185.5,21.3,57.6
738,View_001,102,269.9,192.3,33.2,80.6
738,View_001,133,449.6,186.3,35.9,83.1
739,View_001,115,121.5,217.3,32.3,82.3
739,View_001,129,18.2,168.5,27.5,66.8
739,View_001,123,618.7,114.4,23.7,59.1
739,View_001,140,335.9,202.1,35.8,85.4
739,View_001,92,567.6,215.4,37.8,101.8
739,View_001,142,561.7,183.8,24.7,66.4
739,View_001,102,268.2,194.0,33.4,81.0
739,View_001,133,444.1,186.3,35.6,82.3
740,View_001,115,126.1,216.1,31.8,81.2
740,View_001,129,14.6,168.3,27.6,66.2
740,View_001,123,623.5,114.3,23.9,59.2
740,View_001,140,338.9,202.9,35.4,85.3
740,View_001,92,571.1,217.8,38.3,100.2
740,View_001,142,558.5,183.4,26.6,71.3
740,View_001,102,266.8,196.1,33.6,81.4
740,View_001,133,438.2,186.0,34.4,81.7
741,View_001,115,130.2,215.5,32.1,81.3
741,View_001,129,11.3,167.6,28.0,66.3
741,View_001,123,626.4,114.5,24.3,58.7
741,View_001,140,342.2,203.9,35.2,85.3
741,View_001,92,574.7,219.2,38.4,99.3
741,View_001,142,555.5,183.6,27.3,73.2
741,View_001,102,265.1,198.9,33.6,81.3
741,View_001,133,433.3,185.9,33.4,81.8
742,View_001,115,134.8,213.2,32.2,82.1
742,View_001,129,1.7,167.0,27.7,66.3
742,View_001,123,630.7,114.4,23.6,58.2
742,View_001,140,349.8,205.7,36.0,86.1
742,View_001,92,586.0,218.9,37.2,99.8
742,View_001,142,550.8,183.5,27.1,71.8
742,View_001,102,259.9,200.6,33.9,81.8
742,View_001,133,426.2,186.0,33.1,81.8
743,View_001,115,140.6,212.5,31.0,80.1
743,View_001,129,0.0,166.9,25.1,65.9
743,View_001,123,634.1,114.0,23.1,57.7
743,View_001,140,353.6,205.9,36.7,86.9
743,View_001,92,593.6,218.6,36.8,100.5
743,View_001,142,546.3,182.4,26.6,71.0
743,View_001,102,256.1,202.5,34.1,81.7
744,View_001,115,146.0,210.8,30.9,80.5
744,View_001,129,0.0,167.1,22.8,65.7
744,View_001,123,637.2,114.1,23.0,57.9
744,View_001,140,360.0,206.0,37.3,87.5
744,View_001,92,600.8,219.2,37.7,100.0
744,View_001,142,542.2,180.9,26.2,70.9
744,View_001,102,253.0,204.8,33.7,79.8
745,View_001,115,155.2,211.5,30.4,77.9
745,View_001,123,643.3,114.7,23.3,57.5
745,View_001,140,366.6,206.6,37.8,89.9
745,View_001,92,606.3,219.5,39.1,100.6
745,View_001,142,533.9,179.7,26.7,71.0
745,View_001,102,248.6,207.3,35.0,82.1
746,View_001,115,159.6,209.8,30.8,77.7
746,View_001,123,646.1,114.9,23.7,57.4
746,View_001,140,373.3,208.5,37.8,89.6
746,View_001,92,610.8,219.8,39.0,99.8
746,View_001,142,529.7,179.8,27.4,70.8
746,View_001,102,244.9,208.1,36.0,84.2
747,View_001,115,163.2,206.8,30.8,78.4
747,View_001,123,649.6,115.1,23.1,57.1
747,View_001,140,377.1,208.8,37.8,90.0
747,View_001,92,617.0,218.3,38.6,101.5
747,View_001,142,526.7,179.6,27.8,70.3
747,View_001,102,242.7,207.9,36.7,86.2
748,View_001,115,172.1,203.8,30.2,78.3
748,View_001,123,655.3,115.5,22.9,57.0
748,View_001,140,377.6,190.2,44.4,108.6
748,View_001,92,627.9,217.5,37.7,102.2
748,View_001,142,518.0,177.7,27.8,71.2
748,View_001,102,240.2,209.9,37.1,87.6
749,View_001,115,180.9,203.3,30.5,76.7
749,View_001,123,660.0,115.3,23.8,58.7
749,View_001,140,385.5,203.2,39.0,97.6
749,View_001,92,636.1,216.5,38.2,101.9
749,View_001,142,512.0,175.2,28.1,73.2
749,View_001,102,238.8,213.1,36.7,86.9
749,View_001,133,374.8,180.4,31.7,79.2
750,View_001,115,186.0,204.2,31.3,75.8
750,View_001,123,663.1,114.9,24.8,60.0
750,View_001,140,392.1,210.2,35.5,90.6
750,View_001,92,639.0,216.5,38.4,101.0
750,View_001,142,507.5,174.7,28.3,74.3
750,View_001,102,236.4,214.8,37.6,88.9
750,View_001,133,369.2,180.7,31.5,77.7
751,View_001,115,188.1,202.4,32.1,76.9
751,View_001,123,664.6,116.2,24.8,59.3
751,View_001,140,398.5,213.1,34.7,89.3
751,View_001,92,639.8,215.3,39.1,102.2
751,View_001,142,504.4,175.9,27.6,72.7
751,View_001,102,234.1,215.9,38.2,89.5
751,View_001,133,364.8,180.6,32.5,78.0
752,View_001,115,195.4,199.2,31.9,77.8
752,View_001,123,669.4,117.2,24.1,58.1
752,View_001,92,645.9,214.6,38.3,100.5
752,View_001,142,498.3,175.7,26.9,70.7
752,View_001,102,230.1,217.1,38.4,89.5
752,View_001,133,357.2,179.2,32.2,78.7
753,View_001,115,200.1,197.7,31.9,78.4
753,View_001,123,672.2,117.1,24.1,58.6
753,View_001,92,650.0,212.9,38.3,101.0
753,View_001,142,494.6,175.7,26.6,69.8
753,View_001,102,228.3,219.3,38.3,89.3
753,View_001,133,351.4,177.9,31.8,78.9
754,View_001,115,207.8,198.1,31.6,77.5
754,View_001,123,674.9,118.6,23.9,58.7
754,View_001,92,653.2,211.2,38.6,102.7
754,View_001,142,488.1,175.8,27.0,69.6
754,View_001,102,228.7,223.2,39.0,91.4
754,View_001,133,342.2,178.5,32.4,78.0
755,View_001,115,212.0,197.0,31.8,78.3
755,View_001,123,676.8,119.5,23.8,58.5
755,View_001,92,654.9,210.5,38.1,102.2
755,View_001,142,484.1,176.6,27.4,69.3
755,View_001,102,230.2,225.5,38.8,91.0
755,View_001,133,337.4,178.9,33.0,77.0
755,View_001,140,426.5,225.5,34.1,84.1
756,View_001,115,214.0,195.3,31.3,78.7
756,View_001,123,677.4,119.8,23.9,59.4
756,View_001,92,655.5,209.5,37.7,102.0
756,View_001,142,479.6,176.4,27.7,69.9
756,View_001,102,231.8,226.3,38.9,90.9
756,View_001,133,333.9,178.6,33.1,76.7
756,View_001,140,431.1,222.3,36.0,88.2
757,View_001,115,216.6,194.9,30.2,77.2
757,View_001,123,678.5,120.0,23.9,59.8
757,View_001,92,655.5,208.0,37.0,100.5
757,View_001,142,474.7,176.2,27.8,71.1
757,View_001,102,233.6,226.5,39.5,92.1
757,View_001,133,328.5,178.3,32.9,76.3
757,View_001,140,434.7,219.6,36.5,90.3
758,View_001,115,220.5,194.1,29.8,77.3
758,View_001,123,680.1,120.3,24.0,60.2
758,View_001,92,654.2,205.6,36.4,99.6
758,View_001,142,469.0,178.1,26.7,68.3
758,View_001,102,235.6,229.5,40.6,93.3
758,View_001,133,319.0,177.3,32.5,76.4
758,View_001,140,443.1,220.9,35.2,89.3
759,View_001,115,224.6,194.0,29.8,78.4
759,View_001,123,681.5,121.0,24.3,60.6
759,View_001,92,652.7,204.9,35.5,98.3
759,View_001,142,464.4,179.9,26.4,66.7
759,View_001,102,237.8,232.0,41.3,93.7
759,View_001,133,313.0,177.3,32.7,76.5
759,View_001,140,451.4,221.3,35.8,91.3
760,View_001,115,228.9,193.4,29.1,76.6
760,View_001,123,682.7,121.9,24.2,60.5
760,View_001,92,651.5,204.2,34.9,98.0
760,View_001,142,457.9,180.2,26.1,65.0
760,View_001,102,237.9,233.4,41.8,94.6
760,View_001,133,310.0,176.3,33.0,77.1
760,View_001,140,455.2,222.8,36.1,91.4
761,View_001,123,684.3,122.7,23.9,59.6
761,View_001,92,649.9,203.6,34.3,98.4
761,View_001,142,453.8,179.8,24.8,61.5
761,View_001,102,235.8,233.8,41.9,95.6
761,View_001,133,305.8,175.2,33.1,78.1
761,View_001,140,457.3,222.6,37.0,93.3
762,View_001,123,685.7,122.9,23.8,59.3
762,View_001,92,648.8,202.1,33.4,98.5
762,View_001,142,448.2,179.9,27.0,67.5
762,View_001,102,232.2,206.1,52.3,123.6
762,View_001,133,300.1,174.8,32.0,76.8
762,View_001,140,460.6,223.5,36.4,93.1
763,View_001,123,686.9,122.9,23.9,59.2
763,View_001,92,647.3,200.6,31.6,95.4
763,View_001,142,442.6,181.0,28.2,70.3
763,View_001,102,235.0,196.6,54.9,133.3
763,View_001,133,296.1,174.1,31.2,76.7
763,View_001,140,467.2,224.4,35.0,90.9
764,View_001,123,687.4,123.4,24.0,59.1
764,View_001,92,645.4,199.8,30.7,95.4
764,View_001,142,437.6,183.1,29.0,70.4
764,View_001,102,246.4,221.6,45.8,109.2
764,View_001,133,292.6,174.1,31.2,76.9
764,View_001,140,472.9,224.1,36.0,94.5
764,View_001,115,245.3,190.9,27.1,71.6
765,View_001,123,686.5,125.1,24.7,60.8
765,View_001,92,638.8,198.5,30.8,95.2
765,View_001,142,430.5,178.3,30.7,75.3
765,View_001,102,255.0,234.0,42.3,99.5
765,View_001,133,285.8,175.0,31.0,77.1
765,View_001,140,477.3,227.0,36.7,96.3
765,View_001,115,250.3,188.2,27.8,74.7
766,View_001,123,685.5,126.1,25.1,61.8
766,View_001,92,633.4,198.4,31.1,94.4
766,View_001,102,260.0,237.5,41.2,97.4
766,View_001,133,280.0,174.8,30.3,76.8
766,View_001,140,482.5,228.7,35.7,95.8
766,View_001,115,255.5,186.0,27.2,74.8
767,View_001,123,684.7,126.6,25.1,61.5
767,View_001,92,630.4,198.9,31.8,94.2
767,View_001,102,267.7,240.2,39.9,95.5
767,View_001,133,276.3,174.3,30.1,77.4
767,View_001,140,488.6,229.6,35.0,95.6
767,View_001,115,260.6,184.8,25.7,71.0
768,View_001,123,683.2,126.9,25.1,61.4
768,View_001,92,628.5,198.2,31.9,94.0
768,View_001,102,277.2,241.3,40.8,96.7
768,View_001,133,269.5,175.0,31.9,81.1
768,View_001,140,497.3,230.5,35.5,95.6
768,View_001,115,264.3,180.4,27.0,76.5
769,View_001,123,681.7,127.4,25.2,61.7
769,View_001,92,624.6,197.3,31.8,93.7
769,View_001,102,283.4,242.5,41.2,96.6
769,View_001,133,265.7,175.3,32.3,82.3
769,View_001,140,502.1,231.9,35.8,95.0
769,View_001,142,400.3,188.4,30.3,76.3
770,View_001,123,681.1,128.7,25.4,61.7
770,View_001,92,619.7,196.5,31.4,93.6
770,View_001,102,287.7,244.8,41.8,97.5
770,View_001,133,263.4,174.2,32.5,82.0
770,View_001,140,505.8,232.3,35.9,95.4
770,View_001,142,393.8,189.9,29.1,75.6
771,View_001,123,680.6,130.0,25.1,61.2
771,View_001,92,615.0,196.4,31.1,94.0
771,View_001,102,297.1,246.1,41.0,97.8
771,View_001,133,259.1,173.6,30.4,76.6
771,View_001,140,517.3,233.9,36.9,97.2
771,View_001,142,384.1,192.7,30.2,74.5
771,View_001,115,282.0,182.2,25.0,71.2
772,View_001,123,679.9,130.4,25.2,61.6
772,View_001,92,610.8,196.0,31.2,94.0
772,View_001,102,304.0,246.4,40.4,98.0
772,View_001,133,256.4,172.7,29.3,74.2
772,View_001,140,524.4,235.5,37.8,98.7
772,View_001,142,377.4,195.1,31.1,73.3
772,View_001,115,285.2,179.2,25.8,74.3
773,View_001,123,679.1,130.7,25.4,62.2
773,View_001,92,609.0,195.7,31.3,94.3
773,View_001,102,312.4,248.3,40.6,97.3
773,View_001,133,254.4,172.8,28.9,73.4
773,View_001,140,528.5,238.1,38.2,99.3
773,View_001,142,369.0,195.5,31.1,73.7
773,View_001,115,288.9,179.2,25.2,73.7
774,View_001,123,677.3,131.4,26.1,64.0
774,View_001,92,607.8,195.0,31.6,95.4
774,View_001,102,319.1,250.1,41.1,97.2
774,View_001,133,252.6,172.5,28.6,73.2
774,View_001,140,532.0,238.6,36.9,96.5
774,View_001,142,361.3,195.9,30.7,74.8
774,View_001,115,291.7,178.5,25.3,74.2
775,View_001,123,674.3,133.4,26.6,65.1
775,View_001,92,606.7,195.7,31.0,94.0
775,View_001,102,323.6,251.3,41.8,99.5
775,View_001,133,249.3,170.1,28.5,74.0
775,View_001,140,539.4,239.9,36.6,98.1
775,View_001,142,353.3,197.8,30.4,72.6
775,View_001,115,296.7,177.0,25.9,74.5
776,View_001,123,672.0,133.9,26.7,65.7
776,View_001,92,605.9,196.2,31.2,95.4
776,View_001,102,330.0,251.6,42.1,100.7
776,View_001,133,247.4,170.1,28.1,73.3
776,View_001,140,544.8,241.5,36.4,98.1
776,View_001,142,346.0,199.4,30.1,71.3
